ACTIONTIME,ACTIONCODE,NODE,NODEALIAS,SEVERITY,SUMMARY,CSL_COMPONENTTYPE
2019/1/18 1:22,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:22,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:22,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:22,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:22,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:22,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:22,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:22,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:22,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:22,U,3.29.11.15,yz-pvusapnginx-05,5,"挂载点:'/media'文件系统空间占用率:'100'%,在预警值95%;",操作系统
2019/1/18 1:21,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:21,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:21,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:21,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:21,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:21,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:21,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:21,U,3.12.21.61,pqrdb21,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118012033000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:21,U,3.12.11.61,pqrdb11,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118012039000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:21,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:21,I,3.9.4.161,ptscsdn31,5,Real Error: DVC Failed - Connection refused [Connection stage],应用
2019/1/18 1:21,U,3.12.11.82,plcdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118012011000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:21,U,3.12.21.22,pttdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011958000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:21,U,3.12.21.82,plcdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118012013000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:21,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:20,U,3.12.11.82,plcdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118012011000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:20,U,3.12.21.61,pqrdb21,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011831000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:20,U,3.12.11.61,pqrdb11,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011837000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:20,U,3.12.11.22,pttdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011958000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:20,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:20,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:20,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:20,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:20,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:20,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:20,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:20,U,3.12.31.22,pttdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011903000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:20,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:20,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:19,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:19,U,3.12.31.82,plcdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011839000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:19,U,3.27.10.221,yz-pvpnupucs-16,5,"java进程不为2,wx_ucs不可用,当前数量为:'1'",应用
2019/1/18 1:19,U,3.12.11.22,pttdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011756000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:19,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:19,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:19,U,3.12.31.22,pttdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011903000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:19,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:19,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:19,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:19,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:19,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:19,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:18,U,3.9.4.161,ptscsdn31,5,Transient Error: DVC Failed - Connection refused [Connection stage],应用
2019/1/18 1:18,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:18,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:18,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:18,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:18,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:18,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:18,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:18,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:18,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:17,U,3.12.31.82,plcdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011637000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:17,U,3.12.11.61,pqrdb11,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011635000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:17,U,3.12.31.2,pqcdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011632000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:17,U,3.12.31.22,pttdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011701000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:17,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:17,U,127.0.0.1,pawapp04,4,行业渠道管理系统outer日志存在ERROR字段，系统内部错误;,应用
2019/1/18 1:17,U,127.0.0.1,pawapp03,4,行业渠道管理系统outer日志存在ERROR字段，系统内部错误;,应用
2019/1/18 1:17,U,3.12.11.82,plcdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011607000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:17,U,3.12.21.82,plcdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011609000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:17,U,3.12.21.61,pqrdb21,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011629000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:17,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:17,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:17,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:17,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:17,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:17,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:17,U,127.0.0.1,pawapp01,4,行业渠道管理系统outer日志存在ERROR字段，系统内部错误;,应用
2019/1/18 1:17,U,127.0.0.1,pawapp02,4,行业渠道管理系统outer日志存在ERROR字段，系统内部错误;,应用
2019/1/18 1:17,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:17,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:16,U,3.12.31.82,plcdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011435000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:16,U,3.12.21.82,plcdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011609000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:16,U,3.12.11.42,pocdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011550000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:16,U,3.12.11.82,plcdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011607000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:16,U,3.12.21.2,pqcdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011544000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:16,U,3.12.31.22,pttdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011458000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:16,U,3.12.21.22,pttdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011554000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:16,U,3.12.11.22,pttdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011554000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:16,U,3.12.11.2,pqcdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011554000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:16,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:15,U,3.12.11.22,pttdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011352000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.12.21.22,pttdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011352000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.12.11.82,plcdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011405000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.12.11.42,pocdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011348000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.12.11.2,pqcdb12,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011352000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.12.31.82,plcdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011435000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.12.31.22,pttdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011458000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.9.4.161,ptscsdn31,5,Transient Error: DVC Failed - Connection refused [Connection stage],应用
2019/1/18 1:15,U,3.12.21.82,plcdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011407000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.12.31.2,pqcdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011430000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.12.11.61,pqrdb11,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011433000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.12.21.61,pqrdb21,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011427000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:15,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:15,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:15,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:15,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:15,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:15,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:15,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:15,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:15,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:14,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:14,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:14,U,3.12.21.2,pqcdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011342000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:14,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:14,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:14,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:14,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:14,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:14,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:14,U,3.12.31.2,pqcdb32,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011228000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:14,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:13,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:13,U,3.12.11.61,pqrdb11,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011231000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:13,U,3.12.21.2,pqcdb22,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011140000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:12,U,3.9.4.161,ptscsdn31,5,Real Error: DVC Failed - Connection refused [Connection stage],应用
2019/1/18 1:12,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:12,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:12,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:12,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:12,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:12,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:12,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:12,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:12,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:11,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:11,U,3.12.11.61,pqrdb11,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011029000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:11,U,3.12.21.61,pqrdb21,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118011023000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:11,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:11,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:11,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:11,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:11,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:11,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:11,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:11,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:10,U,3.12.11.61,pqrdb11,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118010827000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:10,U,3.12.21.61,pqrdb21,4,'/var/adm/syslog/''syslog.log'中存在错误字段('1190118010821000'):'TLD(0) unavailable: initialization failed: Unable to open robotic path',操作系统
2019/1/18 1:10,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:10,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:10,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:10,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:10,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:10,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:10,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:10,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:10,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:09,U,3.9.4.161,ptscsdn31,5,Transient Error: DVC Failed - Connection refused [Connection stage],应用
2019/1/18 1:09,U,3.255.251.129,YZXCRT01,5,"1.3.6.1.2.1.80.0.1<pingProbeFailed> NQA entry yygs yygs probe fail trap information: pingCtlOwnerIndex: yygs, pingCtlTestName: yygs, pingCtlTargetAddressType: 1, pingCtlTargetAddress: 172.29.11.26, pingResultsOperStatus: 1, pingResultsIpTargetAddressType",网络设备
2019/1/18 1:09,U,3.13.11.21,pcldb01,4,"挂载点为:'/home'的文件系统磁盘利用率:'81'%,预警值为80%;",操作系统
2019/1/18 1:09,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:09,U,3.255.252.156,YZXMSW25,4,Line protocol state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
2019/1/18 1:09,U,3.255.252.156,YZXMSW25,5,Physical state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:09,U,3.255.252.156,YZXMSW25,5,Line protocol state on the interface GigabitEthernet1/0/12 changed to up.,网络设备
2019/1/18 1:09,U,3.255.252.156,YZXMSW25,4,Physical state on the interface GigabitEthernet1/0/12 changed to down.,网络设备
